3.723360443115234647e-02,-4.626239395141601429e-02,8.126893310546875471e-01
3.585845947265624972e-02,-4.509130096435547130e-02,8.115586547851562083e-01
3.501712417602539235e-02,-4.435301208496093828e-02,8.100146484375000400e-01
3.435476684570312744e-02,-4.387061691284179638e-02,8.084079589843750080e-01
3.392467117309570096e-02,-4.324558258056640514e-02,8.071185302734374956e-01
3.357773208618163724e-02,-4.268350601196289201e-02,8.059354858398437571e-01
3.286255264282226390e-02,-4.267766952514648326e-02,8.047704467773437731e-01
3.168598556518554404e-02,-4.347872543334960899e-02,8.036973876953125151e-01
2.992372131347656103e-02,-4.451971054077148715e-02,8.026333007812499476e-01
2.818354797363281303e-02,-4.741416168212890525e-02,8.019102172851562127e-01
2.687706375122070335e-02,-5.061176681518554654e-02,8.015195922851562349e-01
2.658476066589355452e-02,-5.395882415771484364e-02,8.012521362304687589e-01
2.722223091125488409e-02,-5.723113632202148776e-02,8.003410034179687660e-01
2.894753265380859211e-02,-6.035278320312500305e-02,7.990444946289062544e-01
3.144006347656250200e-02,-6.308432006835937300e-02,7.974312133789062118e-01
3.473225784301757491e-02,-6.487929534912109664e-02,7.955034179687500151e-01
3.855632781982421681e-02,-6.666875457763671298e-02,7.938016357421875391e-01
4.256040191650390520e-02,-6.819431304931640458e-02,7.919381713867187367e-01
4.684725189208984591e-02,-6.919282531738281394e-02,7.902944335937499565e-01
5.079547119140624678e-02,-6.976696777343749378e-02,7.886474609375000444e-01
5.468478393554687678e-02,-7.029138946533203258e-02,7.871158447265624858e-01
5.796388626098632896e-02,-7.071932983398437900e-02,7.864646606445312438e-01
6.017395401000976557e-02,-7.049690246582031306e-02,7.854671020507812962e-01
6.122212982177734075e-02,-7.020812988281249778e-02,7.848013305664062189e-01
6.176065063476562228e-02,-6.955092620849609442e-02,7.847715454101562571e-01
6.172475051879882518e-02,-6.880529022216796964e-02,7.854201660156250320e-01
6.132373046874999706e-02,-6.798357391357422175e-02,7.864975585937500346e-01
6.019520187377929571e-02,-6.733039855957030639e-02,7.869833984374999813e-01
5.827711105346679993e-02,-6.700807952880859231e-02,7.862803955078124796e-01
5.583777618408203303e-02,-6.670864105224609542e-02,7.843518676757812447e-01
5.282270812988281578e-02,-6.635150909423828680e-02,7.822135620117187660e-01
4.975137329101562284e-02,-6.578707122802734952e-02,7.798670654296875338e-01
4.676476669311523116e-02,-6.493478393554687200e-02,7.776934814453124734e-01
4.410584640502929893e-02,-6.354180145263671475e-02,7.759043579101562171e-01
4.190839767456054632e-02,-6.233454132080078203e-02,7.746531372070312171e-01
4.058230590820312289e-02,-6.137708282470703131e-02,7.737359619140624645e-01
4.002092742919921564e-02,-6.054378509521484569e-02,7.732744140624999707e-01
4.038628768920898143e-02,-5.997124481201172169e-02,7.729182739257812740e-01
4.155286407470703408e-02,-5.964892959594726707e-02,7.724539184570312633e-01
4.326779556274414074e-02,-5.934113311767578308e-02,7.711267700195312269e-01
4.502835464477539240e-02,-5.821931076049804976e-02,7.699245605468749698e-01
4.661344909667968633e-02,-5.672005462646484419e-02,7.689345703125000098e-01
4.778597640991211204e-02,-5.424994277954101746e-02,7.686668701171874840e-01
4.830900955200195107e-02,-5.145703506469726657e-02,7.684790649414062758e-01
4.813617706298828347e-02,-4.861675262451171931e-02,7.683587036132812909e-01
4.747442626953125161e-02,-4.658105468749999811e-02,7.690891723632812260e-01
4.636312484741211132e-02,-4.525567245483398671e-02,7.705594482421874725e-01
4.523969268798828242e-02,-4.465924835205078297e-02,7.729771728515625329e-01
4.422344207763671819e-02,-4.514061737060547086e-02,7.753117065429687704e-01
4.326361846923828386e-02,-4.612622451782226463e-02,7.776836547851562198e-01
4.212223815917968961e-02,-4.799372482299804621e-02,7.785213012695312296e-01
4.077359008789062378e-02,-5.011674880981445424e-02,7.785205688476563024e-01
3.985897445678710654e-02,-5.279047775268554815e-02,7.780703125000000275e-01
3.945530319213867015e-02,-5.485639572143554549e-02,7.777589721679687429e-01
4.002590179443359097e-02,-5.706643295288085782e-02,7.772038574218750329e-01
4.130249404907226224e-02,-5.892602157592773116e-02,7.758286743164062305e-01
4.358253860473632751e-02,-6.128772735595702792e-02,7.737736816406249885e-01
4.623948287963867282e-02,-6.411927795410156394e-02,7.714105224609375533e-01
4.894535064697265458e-02,-6.650576019287109120e-02,7.691816406250000515e-01
5.151424789428710876e-02,-6.899700164794922430e-02,7.674463500976562713e-01
5.374347305297851735e-02,-7.014741516113280617e-02,7.664656372070312029e-01
5.537347030639648560e-02,-7.083908081054687833e-02,7.660198364257811976e-01
5.585817718505859536e-02,-7.033316802978516191e-02,7.657157592773436994e-01
5.532987976074218994e-02,-6.917203521728515492e-02,7.659439086914062722e-01
5.389966201782226546e-02,-6.777651214599608731e-02,7.665657348632812784e-01
5.167559051513671842e-02,-6.568559265136718339e-02,7.666079711914062234e-01
